Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;;
01.11.06;#021.9010;;BT-Höhenlinie-hervorgeh.;Linie;2110
01.11.06;#021.9011;;BT-Ortstafel;Punkt;2111
01.11.06;#021.9012;;BT-Orstdurchfahrt;Punkt;2112
01.11.06;#021.9013;;BT-V-Ampel;Punkt;2113
01.11.06;#021.9015;;BT-Hinweistafel;Punkt;2115
01.11.06;#021.9015;;BT-Höhenlinie-hervorgeh.;Linie;2115
01.11.06;#021.9016;;BT-Verkehrsschild;Punkt;2116
01.11.06;#021.9017;;BT-Bushaltestelle;Punkt;2117
01.11.06;#021.9020;;BT-Höhenlinie;Linie;2120
01.11.06;#021.9025;;BT-Höhenlinie;Linie;2125
01.11.06;#021.9030;;BT-Gleis;Punkt;2130
01.11.06;#021.9031;;BT-Andreaskreuz;Punkt;2131
01.11.06;#021.9032;;BT-Schranke;Punkt;2132
01.11.06;#021.9057;;BT-Telefonzelle;Punkt;2157
01.11.06;#021.9058;;BT-Notrufsäule;Punkt;2158
01.11.06;#021.9059;;BT-Denkmal;Punkt;2159
01.11.06;#021.9060;;BT-Bildstock;Punkt;2160
01.11.06;#022.9000;;BT-Wasserspiegel;Linie;2200
01.11.06;#022.9000;;BB-Bauwerk;Flaeche;2200
01.11.06;#022.9010;;BT-Gewässer;Linie;2210
01.11.06;#022.9020;;BT-Uferbefestigung;Punkt;2220
01.11.06;#022.9020;;BT-Gewässersohle;Linie;2220
01.11.06;#022.9030;;BT-Spundwand;Punkt;2230
01.11.06;#022.9030;;BL-Durchlaß;Linie;2230
01.11.06;#022.9040;;BT-Wehr;Punkt;2240
01.11.06;#022.9040;;BT-Mulde;Linie;2240
01.11.06;#022.9050;;BT-Quelle;Punkt;2250
01.11.06;#022.9050;;BT-Rinne;Linie;2250
01.11.06;#022.9060;;BT-Pegel;Punkt;2260
01.11.06;#022.9060;;BT-Graben;Linie;2260
01.11.06;#022.9070;;BT-Gleisachse;Punkt;2270
01.11.06;#022.9070;;BT-Wehr;Linie;2270
01.11.06;#022.9080;;BT-Spundwand;Linie;2280
01.11.06;#022.9085;;BT-Dichtwand;Linie;2285
01.11.06;#022.9090;;BT-Mulde;Punkt;2290
01.11.06;#022.9090;;BT-Treppe;Linie;2290
01.11.06;#023.9000;;BT-Bankett;Punkt;2300
01.11.06;#023.9000;;BG-Wohngebäude;Flaeche;2300
01.11.06;#023.9005;;BT-Weg befestigt;Punkt;2305
01.11.06;#023.9010;;BT-Weg unbefestigt;Punkt;2310
01.11.06;#023.9010;;BT-Zaun;Linie;2310
01.11.06;#023.9010;;BG-Wirtschaftsgebäude;Flaeche;2310
01.11.06;#023.9015;;BT-Wildschutzzaun;Linie;2315
01.11.06;#023.9020;;BT-Graben-OK;Punkt;2320
01.11.06;#023.9020;;BT-Hecke;Linie;2320
01.11.06;#023.9020;;BG-Wirtschaftsgebäude klein;Flaeche;2320
01.11.06;#023.9030;;BT-Graben-UK;Punkt;2330
01.11.06;#023.9030;;BT-Rain (Schutzbepflanzung);Linie;2330
01.11.06;#023.9040;;BT-Treppe;Punkt;2340
01.11.06;#023.9040;;BT-BIOtop;Linie;2340
01.11.06;#024.9000;;BT-Stützmauer;Linie;2400
01.11.06;#024.9010;;BT-Mauer;Linie;2410
01.11.06;#024.9020;;BT-Mauer-Symbol;Linie;2420
01.11.06;#025.9000;;BT-Stahlschutzplanke;Linie;2500
01.11.06;#025.9010;;BT-Betonschutzwand;Punkt;2510
01.11.06;#025.9010;;BL-Betongleitwand;Linie;2510
01.11.06;#025.9020;;BT-Blendschutz;Punkt;2520
01.11.06;#025.9020;;BT-Blendschutz;Linie;2520
01.11.06;#025.9030;;BA-LS-Wall;Punkt;2530
01.11.06;#025.9030;;BT-Nutzungsartengrenze;Linie;2530
01.11.06;#025.9040;;BA-LS-Wand;Punkt;2540
01.11.06;#025.9050;;BA-Schilderbrücke;Punkt;2550
01.11.06;#025.9060;;BA-Zählstelle;Punkt;2560
01.11.06;#025.9070;;BA-Meßstelle;Punkt;2570
01.11.06;#025.9080;;BA-Mast-Maut;Punkt;2580
01.11.06;#025.9090;;BA-Mobilfunkmast;Punkt;2590
01.11.06;#026.9000;;BA-Trafostation;Punkt;2600
01.11.06;#026.9000;;BA-Lärmschutzwall;Linie;2600
01.11.06;#026.9010;;BA-Lärmschutzwand;Linie;2610
01.11.06;#026.9020;;BA-Schilderbrücke;Linie;2620
01.11.06;#030.9000;;BB-Widerlager;Punkt;3000
01.11.06;#030.9000;;BB-Bauwerkslinie;Linie;3000
01.11.06;#030.9010;;BB-Bauwerkspunkt;Punkt;3010
01.11.06;#030.9010;;BB-Bauwerkslinie-verdeckt;Linie;3010
01.11.06;#030.9020;;BB-Treppe;Punkt;3020
01.11.06;#030.9020;;BB-Treppe;Linie;3020
01.11.06;#030.9030;;BB-Geländer;Punkt;3030
01.11.06;#030.9030;;BB-Geländer;Linie;3030
01.11.06;#030.9040;;BB-Fuge;Punkt;3040
01.11.06;#030.9040;;BB-Fuge;Linie;3040
01.11.06;#031.9000;;BG-Baukörper-verdeckt;Punkt;3100
01.11.06;#031.9000;;BG-Gebäudelinie;Linie;3100
01.11.06;#031.9010;;BG-Kellerfenster;Punkt;3110
01.11.06;#031.9010;;BG-Gebäudelinie-verdeckt;Linie;3110
01.11.06;#031.9020;;BG-Firstpunkt;Punkt;3120
01.11.06;#031.9020;;BG-Gebäudefirst;Linie;3120
01.11.06;#031.9030;;BG-Traufpunkt;Punkt;3130
01.11.06;#031.9030;;BG-unterirdischer Baukörper;Linie;3130
01.11.06;#031.9040;;BG-Traufe;Linie;3140
01.11.06;#041.9000;;BL-Wasserleitung;Punkt;4100
01.11.06;#041.9000;;BL-Wasserleitung;Linie;4100
01.11.06;#041.9005;;BL-Abwasserdruckleitung;Punkt;4105
01.11.06;#041.9005;;BL-Abwasserdruckleitung;Linie;4105
01.11.06;#041.9010;;BL-MW-Leitung;Punkt;4110
01.11.06;#041.9010;;BL-MW-Leitung;Linie;4110
01.11.06;#041.9011;;BL-RW-Leitung;Punkt;4111
01.11.06;#041.9011;;BL-RW-Leitung;Linie;4111
01.11.06;#041.9012;;BL-SW-Leitung;Punkt;4112
01.11.06;#041.9012;;BL-SW-Leitung;Linie;4112
01.11.06;#041.9020;;BL-Dränleitung;Punkt;4120
01.11.06;#041.9020;;BL-Dränleitung;Linie;4120
01.11.06;#041.9030;;BL-Sickerleitung;Punkt;4130
01.11.06;#041.9030;;BL-Sickerleitung;Linie;4130
01.11.06;#042.9000;;BL-Gasleitung;Punkt;4200
01.11.06;#042.9000;;BL-Gasleitung;Linie;4200
01.11.06;#042.9010;;BL-Fernheizleitung;Punkt;4210
01.11.06;#042.9010;;BL-Fernheizleitung;Linie;4210
01.11.06;#043.9000;;BL-Fernmeldekabel;Punkt;4300
01.11.06;#043.9000;;BL-Fernmeldekabel;Linie;4300
01.11.06;#043.9010;;BL-Niederspannungskabel;Punkt;4310
01.11.06;#043.9010;;BL-Niederspannungskabel;Linie;4310
01.11.06;#043.9015;;BL-Mittelspannungskabel;Punkt;4315
01.11.06;#043.9015;;BL-Mittelspannungskabel;Linie;4315
01.11.06;#043.9020;;BL-Hochspannungskabel;Punkt;4320
01.11.06;#043.9020;;BL-Hochspannungskabel;Linie;4320
01.11.06;#043.9025;;BL-LWL-Kabel;Linie;4325
01.11.06;#043.9030;;BL-Kabelkanal;Linie;4330
01.11.06;#044.9000;;BL-Pipeline;Punkt;4400
01.11.06;#044.9000;;BL-Pipeline;Linie;4400
01.11.06;#044.9010;;BL-Kraftstoffleitung;Punkt;4410
01.11.06;#044.9010;;BL-Kraftstoffleitung;Linie;4410
