Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;;
25.06.02;#23C.3057;;Linienpunkt Rahmendurchlass LW=2.0 rechts;Punkt;h67;
;#23C.3057;;Rahmendurchlass LW=2.0 rechts;Linie;l59;
25.06.02;#241.3001;;Hochhaus;Punkt;j44;
;#241.3001;;Hochhaus;Linie;n05;
25.06.02;#241.3002;;Hochhaus aus ALK;Punkt;j45;
;#241.3002;;Hochhaus aus ALK;Linie;n06;
25.06.02;#241.3003;;öffentliches Gebäude;Punkt;j42;
;#241.3003;;öffentliches Gebäude;Linie;n03;
25.06.02;#241.3004;;öffentliches Gebäude aus ALK;Punkt;j43;
;#241.3004;;öffentliches Gebäude aus ALK;Linie;n04;
25.06.02;#241.3005;;Anbau / Vorbau;Punkt;j46;
;#241.3005;;Anbau / Vorbau;Linie;n07;
25.06.02;#241.3006;;Wohngebäude;Punkt;j40;
;#241.3006;;Wohngebäude;Linie;n01;
25.06.02;#241.3007;;Wohngebäude aus ALK;Punkt;j41;
;#241.3007;;Wohngebäude aus ALK;Linie;n02;
25.06.02;#241.3008;;Wirtschaftsgebäude, sonstiges Gebäude;Punkt;j50;
;#241.3008;;Wirtschaftsgebäude, sonstiges Gebäude;Linie;n10;
25.06.02;#241.3009;;Wirtschaftsgebäude aus ALK;Punkt;j51;
;#241.3009;;Wirtschaftsgebäude aus ALK;Linie;n11;
25.06.02;#241.3010;;Garage;Punkt;j52;
;#241.3010;;Garage;Linie;n12;
25.06.02;#241.3011;;Anbau, Vorbau;Punkt;j53;
;#241.3011;;Anbau, Vorbau;Linie;n13;
25.06.02;#241.3012;;Stall, Lagerraum;Punkt;j54;
;#241.3012;;Stall, Lagerraum;Linie;n14;
25.06.02;#241.3013;;Gewerbe-, Industriegebäude;Punkt;j55;
;#241.3013;;Gewerbe-, Industriegebäude;Linie;n15;
25.06.02;#241.3014;;Linienpunkt Überdachung eines Wohngebäudes;Punkt;j48;
;#241.3014;;Überdachung eines Wohngebäudes;Linie;n08;
25.06.02;#241.3015;;Linienpunkt Überdachung eines Wohngebäudes aus ALK;Punkt;j49;
;#241.3015;;Überdachung eines Wohngebäudes aus ALK;Linie;n09;
25.06.02;#241.3016;;Linienpunkt Überdachung eines Wirtschaftsgebäudes;Punkt;j56;
;#241.3016;;Linienpunkt Überdachung eines Wirtschaftsgebäudes;Linie;n16;
25.06.02;#241.3017;;Linienpunkt Überdachung eines Wirtschaftsgebäudes aus ALK;Punkt;j57;
;#241.3017;;Linienpunkt Überdachung eines Wirtschaftsgebäudes aus ALK;Linie;n17;
25.06.02;#241.3018;;sonstiges (zu) Gebäude;Punkt;j58;
;#241.3018;;sonstiges (zu) Gebäude;Linie;n18;
25.06.02;#241.3019;;Überdachung (gestrichelte Linie);Punkt;j59;
;#241.3019;;Überdachung (gestrichelte Linie);Linie;n19;
25.06.02;#241.3020;;Überdachung aus ALK (gestrichelte Linie);Punkt;j60;
;#241.3020;;Überdachung aus ALK (gestrichelte Linie);Linie;n20;
25.06.02;#241.3021;;Ruine, abgängiges Gebäude;Punkt;j73;
25.06.02;#241.3021;;Ruine;Linie;n30;
25.06.02;#244.3001;;Überdachungsdiagonale (gestrichelt);Punkt;j61;
25.06.02;#244.3001;;Überdachungsdiagonale (gestrichelt);Linie;n21;
23.07.03;#244.3002;;Erdgeschoß-Fußboden-Höhe;Punkt;c70;
25.06.02;#245.3001;;Stufe;Punkt;c72;
;#245.3002;;Linienpunkt Grundrisslinie Stufe;Punkt;j68;
;#245.3002;;Grundrisslinie Stufe;Linie;n26;
;#245.3003;;Lichtschacht (Symbol);Punkt;c73;
25.06.02;#245.3004;;Lichtschacht;Linie;n27;
;#245.3004;;Linienpunkt Lichtschacht;Punkt;j70;
;#245.3005;;Zufahrt, Einfahrt befestigt (Symbol);Punkt;b46;
25.06.02;#245.3006;;Zufahrt, Einfahrt befestigt, Linienpunkt;Punkt;g63;
;#245.3006;;Zufahrt, Einfahrt befestigt;Linie;k62;
;#245.3007;;Zufahrt, Einfahrt unbefestigt (Symbol);Punkt;b47;
25.06.02;#245.3008;;Zufahrt, Einfahrt unbefestigt, Linienpunkt;Punkt;g65;
;#245.3008;;Zufahrt, Einfahrt unbefestigt;Linie;k63;
23.07.03;#245.3009;;Zugang, Eingang (Symbol);Punkt;b42;
23.07.03;#245.3010;;Zugang, Eingang befestigt (Symbol);Punkt;b43;
25.06.02;#245.3011;;Zugang, Eingang befestigt, Linienpunkt;Punkt;g58;
;#245.3011;;Zugang, Eingang befestigt;Linie;k60;
;#245.3012;;Zugang, Eingang unbefestigt (Symbol);Punkt;b44;
25.06.02;#245.3013;;Zugang, Eingang unbefestigt, Linienpunkt;Punkt;g60;
;#245.3013;;Zugang, Eingang unbefestigt;Linie;k61;
;#245.3014;;Linienpunkt Podest;Punkt;j88;
;#245.3014;;Podest;Linie;n44;
25.06.02;#245.3015;;Pfeil an Treppe;Punkt;c71;
25.06.02;#251.3001;;Oberirdische DB AG-Leitung;Linie;m01;
;#251.3001;;Linienpunkt Mast der DB AG;Punkt;i01;
23.07.03;#251.3002;;Mast der DB AG (Symbol);Punkt;c07;
;#251.3003;;Oberirdische DB AG-Leitung, Stahlgitter;Linie;m02;
;#251.3003;;Linienpunkt Mast der DB AG, Stahlgitter;Punkt;i02;
;#251.3004;;Mast der DB AG, Stahlgitter (Symbol);Punkt;c07;
;#251.3005;;Oberirdische DB AG-Leitung, Stahlrohr;Linie;m03;
;#251.3005;;Mast der DB AG, Stahlrohr;Punkt;c08;
;#251.3006;;Oberirdische DB AG-Leitung, Stahlbeton;Linie;m04;
;#251.3006;;Mast der DB AG, Stahlbeton;Punkt;c09;
;#251.3007;;Oberirdische DB AG-Leitung, Winkelmast;Linie;m05;
;#251.3007;;Linienpunkt Mast der DB AG, Winkelmast;Punkt;i03;
;#251.3008;;Mast der DB AG, Winkelmast (Symbol);Punkt;c10;
;#251.3009;;Oberirdische DB AG-Leitung, Flachmast;Linie;m06;
;#251.3009;;Mast der DB AG, Flachmast;Punkt;c11;
;#251.3010;;Mast der DB AG, Signalmast;Punkt;c12;
23.07.03;#251.3011;;Unterirdische AUSA-Kabelleitung;Punkt;j27;
;#251.3011;;Unterirdische AUSA-Kabelleitung;Linie;m78;
26.06.02;#252.3012;;Oberirdische Niederspannungsleitung, Stahlrohr;Linie;l79;
26.06.02;#252.3013;;Oberirdische Niederspannungsleitung, Stahlbeton;Linie;l83;
26.06.02;#252.3014;;Oberirdische Niederspannungsleitung, Holz;Linie;l86;
26.06.02;#252.3015;;Oberirdische Niederspannungsleitung, Doppelmast;Linie;l89;
26.06.02;#252.3016;;Linienpunkt Kastenrinne;Punkt;h82;
;#252.3016;;Kastenrinne;Linie;l70;
26.06.02;#252.3017;;Grundrisslinie Rinne;Linie;l71;
26.06.02;#253.3001;;Schieber;Punkt;b67;
26.06.02;#253.3002;;Muffe Gas;Punkt;c67;
26.06.02;#253.3003;;Merkstein Abwasser;Punkt;c22;
26.06.02;#253.3004;;Merkstein Bewässerung;Punkt;c23;
26.06.02;#253.3005;;Merkstein;Punkt;c21;
26.06.02;#254.3003;;Mast Niederspannung;Punkt;b79;
26.06.02;#254.3004;;Mast Fernmelde / Telefon;Punkt;b80;
26.06.02;#254.3017;;Fundament;Punkt;j87;
;#254.3017;;Fundament;Linie;n43;
26.06.02;#254.3018;;Elektrizität (sonstiges);Punkt;c13;
26.06.02;#254.3019;;Linienpunkt Elektrizität (sonstiges);Punkt;i05;
;#254.3019;;Elektrizität (sonstiges);Linie;m07;
26.06.02;#255.3001;;sonstiges Wasser;Punkt;b70;
26.06.02;#255.3006;;Schacht Bewässerung -Rechteck-;Punkt;c51;
26.06.02;#255.3007;;Linienpunkt Schacht Bewässerung;Punkt;i52;
;#255.3007;;Schacht Bewässerung -Rechteck-;Linie;m17;
26.06.02;#255.3012;;Schacht Öl -Rechteck-;Punkt;c56;
26.06.02;#255.3013;;Linienpunkt Schacht Öl;Punkt;i62;
;#255.3013;;Schacht Öl -Rechteck-;Linie;m22;
26.06.02;#255.3014;;Schacht Wasser -Rechteck-;Punkt;c57;
26.06.02;#255.3015;;Linienpunkt Schacht Wasser;Punkt;i64;
;#255.3015;;Schacht Wasser -Rechteck-;Linie;m23;
26.06.02;#255.3016;;Schacht Regenwasser -Rechteck-;Punkt;c58;
26.06.02;#255.3017;;Linienpunkt Schacht Regenwasser;Punkt;i66;
;#255.3017;;Schacht Regenwasser -Rechteck-;Linie;m24;
26.06.02;#255.3024;;Ablauf, Gully, Straßensinkkasten (Rand);Punkt;b53;
26.06.02;#255.3025;;Gully, mittig;Punkt;b54;
26.06.02;#255.3026;;Gully, 0,50 x 0,35 (Rand);Punkt;b55;
26.06.02;#255.3027;;Gully, 0,50 x 0,50 (Mitte Rand);Punkt;b56;
26.06.02;#255.3028;;Gully, 0,50 x 0,50 (Mittig);Punkt;b57;
26.06.02;#255.3029;;Gully rund, klein 0,3;Punkt;b58;
26.06.02;#255.3030;;Gully rund, groß 0,5;Punkt;b59;
26.06.02;#255.3031;;Absetzanlage / Schlammbecken;Punkt;b65;
26.06.02;#255.3032;;Linienpunkt Grundrisslinie Sickergrube;Punkt;h72;
;#255.3032;;Grundrisslinie Sickergrube;Linie;l63;
26.06.02;#255.3033;;Sickerschacht;Punkt;b64;
26.06.02;#255.3034;;Linienpunkt Grundrisslinie Sickerschacht;Punkt;h74;
;#255.3034;;Grundrisslinie Sickerschacht;Linie;l64;
26.06.02;#255.3035;;Linienpunkt Tauchwand in Regenrückhalteanlage;Punkt;h78;
;#255.3035;;Tauchwand in Regenrückhalteanlage;Linie;l66;
26.06.02;#255.3036;;Linienpunkt Überlauf;Punkt;h79;
;#255.3036;;Überlauf;Linie;l67;
31.07.02;#256.3001;;Schaltkastenecke, Umrißlinie unten;Punkt;i11;
;#256.3001;;Schaltkastenecke, Umrißlinie unten;Linie;m10;
;#256.3002;;Kabelkasten, Schaltkasten unterirdisch;Punkt;c17;
26.06.02;#256.3003;;Schaltkastenecke, Umrißlinie unterirdisch;Linie;m11;
18.02.04;#256.3003;;Schaltkastenecke, Umrißlinie unterirdisch;Punkt;i13;
26.06.02;#256.3004;;Verteilerkasten;Punkt;c20;
31.07.02;#256.3005;;Linienpunkt Verteilerkasten;Punkt;i18;
;#256.3005;;Verteilerkasten;Linie;m14;
26.06.02;#256.3006;;Muffe;Punkt;c60;
26.06.02;#256.3007;;Muffe Elektrizität;Punkt;c61;
26.06.02;#256.3008;;Muffe (Fernmelde, IuK);Punkt;c62;
26.06.02;#256.3009;;Abzweigmuffe;Punkt;c63;
26.06.02;#256.3010;;Schacht Elektrizität -Rechteck-;Punkt;c52;
26.06.02;#256.3011;;Linienpunkt Schacht Elektrizität;Punkt;i54;
23.07.03;#256.3011;;Schacht Elektrizität -Rechteck-;Linie;m18;
26.06.02;#256.3013;;Kondensatorenmuffe;Punkt;c64;
26.06.02;#256.3014;;Pupinspulenmuffe, Pupinspulenkasten;Punkt;c65;
23.07.03;#256.3015;;Verbindungsmuffe;Punkt;c66;
26.06.02;#258.3001;;Schacht Fermelde, Telefon -Rechteck-;Punkt;c53;
26.06.02;#258.3002;;Linienpunkt Schacht Fermelde, Telefon -Rechteck-;Punkt;i56;
;#258.3002;;Schacht Fermelde, Telefon -Rechteck-;Linie;m19;
26.06.02;#259.3001;;Regenwasserleitung;Punkt;j08;
26.06.02;#259.3001;;Regenwasserleitung;Linie;m61;
26.06.02;#259.3002;;Linienpunkt Regenwasserleitung DN 1000;Punkt;j09;
;#259.3002;;Linienpunkt Regenwasserleitung DN 1000;Linie;m62;
26.06.02;#259.3003;;Linienpunkt Regenwasserleitung DN 150;Punkt;j10;
;#259.3003;;Linienpunkt Regenwasserleitung DN 150;Linie;m63;
26.06.02;#259.3004;;Linienpunkt Regenwasserleitung DN 200;Punkt;j11;
;#259.3004;;Linienpunkt Regenwasserleitung DN 200;Linie;m64;
26.06.02;#259.3005;;Linienpunkt Regenwasserleitung DN 250;Punkt;j12;
;#259.3005;;Linienpunkt Regenwasserleitung DN 250;Linie;m65;
26.06.02;#259.3006;;Linienpunkt Regenwasserleitung DN 300;Punkt;j13;
;#259.3006;;Linienpunkt Regenwasserleitung DN 300;Linie;m66;
26.06.02;#259.3007;;Linienpunkt Regenwasserleitung DN 400;Punkt;j14;
;#259.3007;;Linienpunkt Regenwasserleitung DN 400;Linie;m67;
26.06.02;#259.3008;;Linienpunkt Regenwasserleitung DN 500;Punkt;j15;
;#259.3008;;Linienpunkt Regenwasserleitung DN 500;Linie;m68;
26.06.02;#259.3009;;Linienpunkt Regenwasserleitung DN 600;Punkt;j16;
;#259.3009;;Linienpunkt Regenwasserleitung DN 600;Linie;m39;
26.06.02;#259.3010;;Linienpunkt Regenwasserleitung DN 700;Punkt;j17;
;#259.3010;;Linienpunkt Regenwasserleitung DN 700;Linie;m70;
26.06.02;#259.3011;;Linienpunkt Regenwasserleitung DN 800;Punkt;j18;
;#259.3011;;Linienpunkt Regenwasserleitung DN 800;Linie;m71;
26.06.02;#259.3012;;Linienpunkt Regenwasserleitung DN 900;Punkt;j19;
;#259.3012;;Linienpunkt Regenwasserleitung DN 900;Linie;m72;
27.06.02;#264.3001;;Sonstiges Grenz- bzw. Kennzeichen;Punkt;d23;
27.06.02;#271.3001;;Randpunkt eines Laubbaumes;Punkt;f20;
27.06.02;#271.3002;;Laubbaum Ansicht;Punkt;f02;
27.06.02;#271.3003;;Laubbaum RASVerm;Punkt;f03;
27.06.02;#271.3004;;Laubbaum RASVerm, Stamm ausgefüllt;Punkt;f04;
27.06.02;#271.3005;;Laubbaum Draufsicht 1;Punkt;f05;
27.06.02;#271.3006;;Laubbaum Draufsicht 1, Stamm ausgefüllt;Punkt;f06;
27.06.02;#271.3007;;Laubbaum Draufsicht 2;Punkt;f07;
27.06.02;#271.3008;;Laubbaum Draufsicht 2, Stamm ausgefüllt;Punkt;f08;
27.06.02;#271.3009;;Laubbaum Draufsicht 3;Punkt;f09;
27.06.02;#271.3010;;Nadelbaum RASVerm;Punkt;f12;
27.06.02;#271.3011;;Nadelbaum RASVerm, Stamm ausgefüllt;Punkt;f13;
;#271.3012;;Nadelbaum Draufsicht 1;Punkt;f14;
;#271.3013;;Nadelbaum Draufsicht 1, Stamm ausgefüllt;Punkt;f15;
;#271.3014;;Nadelbaum Draufsicht 2;Punkt;f16;
;#271.3015;;Nadelbaum Draufsicht 2, Stamm ausgefüllt;Punkt;f17;
;#271.3016;;Nadelbaum Draufsicht 3;Punkt;f18;
27.06.02;#272.3001;;Hügelgrab;Punkt;d19;
27.06.02;#272.3002;;Linienpunkt Grundrisslinie Hügelgrab;Punkt;r68;
;#272.3002;;Grundrisslinie Hügelgrab;Linie;o02;
27.06.02;#272.3003;;Naturdenkmal (allg.) z.B. Höhle, Biotop;Punkt;d20;
;#272.3003;;Naturdenkmal (allg.) z.B. Höhle, Biotop;Linie;o03;
27.06.02;#272.3004;;Findling;Punkt;d22;
27.06.02;#272.3005;;Linienpunkt Grundrisslinie Findling;Punkt;r70;
;#272.3005;;Linienpunkt Grundrisslinie Findling;Linie;o04;
27.06.02;#273.3001;;Kran;Punkt;d29;
27.06.02;#273.3002;;Grundrisslinie Kran;Punkt;r79;
;#273.3002;;Grundrisslinie Kran;Linie;o06;
27.06.02;#274.3001;;Sonstige Schranke;Punkt;d27;
27.06.02;#274.3002;;Sonstige Schranke Oberkante Gelenk;Punkt;d28;
27.06.02;#274.3003;;Grundrisslinie sonstige Schranke;Punkt;r77;
;#274.3003;;Grundrisslinie sonstige Schranke;Linie;o05;
27.06.02;#274.3004;;Meilenstein;Punkt;d25;
27.06.02;#274.3005;;Rammsondierung (RS);Punkt;a85;
27.06.02;#274.3006;;Rammkernsondierung;Punkt;a86;
27.06.02;#274.3007;;Drucksondierung (DS);Punkt;a87;
27.06.02;#275.3001;;Schutzgebiete;Punkt;e35;
18.06.02;0039.3001;;Nordpfeil;Punkt;d55;
25.10.01;0112.0000;2.6.3.2;Grenzsäule an Staats-, Landesgrenze;Punkt;a52;
20.06.03;0114.0000;2.7.4.5;Jagenstein, Abteilungsstein;Punkt;d26;
20.06.03;0118.0000;2.6.3.3;Abgemarkter Grenzpunkt;Punkt;a35;
27.06.02;0118.3001;;Abgem. Grenzpunkt aus ALK;Punkt;a36;
27.06.02;0118.3003;;Abgem. Grenzpunkt Grenzhecke;Punkt;a37;
27.06.02;0118.3004;;Abgem. Grenzpunkt Grenzzaun;Punkt;a38;
27.06.02;0118.3005;;Abgem. Grenzpunkt Grenzmauer beidseitig;Punkt;a39;
27.06.02;0118.3006;;Abgem. Grenzpunkt Grenzmauer links;Punkt;a40;
27.06.02;0118.3007;;Abgem. Grenzpunkt Grenzmauer rechts;Punkt;a41;
27.06.02;0119.3001;;nicht abgemarkter Grenzpunkt;Punkt;a42;
27.06.02;0119.3002;;nicht abgemarkter Grenzpkt. / Flurstücksgr. a. ALK;Punkt;a43;
27.06.02;0119.3003;;nicht abgemarkter Grenzpunkt / Grenzhecke;Punkt;a44;
27.06.02;0119.3004;;nicht abgemarkter Grenzpunkt / Grenzzaun;Punkt;a45;
27.06.02;0119.3005;;nicht abgemarkter Grenzpunkt / Grenzmauer beidseitig;Punkt;a46;
27.06.02;0119.3006;;nicht abgemarkter Grenzpunkt / Grenzmauer links;Punkt;a47;
27.06.02;0119.3007;;nicht abgemarkter Grenzpunkt / Grenzmauer rechts;Punkt;a48;
18.06.02;0121.3001;;Polygonpunkt;Punkt;a58;
18.06.02;0121.3001;;Polygonzug;Linie;k50;
18.06.02;0122.3001;;Aufnahmepunkt;Punkt;a05;
18.06.02;0122.3002;;AP nicht überprüft;Punkt;a06;
18.06.02;0122.3003;;AP Zielpunkt Koordi passen;Punkt;a07;
18.06.02;0122.3004;;AP Zielpunkt Koordi passen nicht;Punkt;a08;
18.06.02;0122.3005;;Lagefestpunkt;Punkt;a53;
18.06.02;0122.3005;;Lagefestpunktlinie;Linie;k45;
18.06.02;0122.3006;;Festpunkt einer Sicherungslinie;Punkt;a59;
18.06.02;0122.3006;;Sicherungslinie;Linie;k51;
18.06.02;0122.3007;;freier Standpunkt;Punkt;a60;
18.06.02;0122.3008;;Photostandpunkt;Punkt;a83;
18.06.02;0123.3001;;Kleinpunkt  (vermarkt), Punkt in Messungslinie;Punkt;a79;
18.06.02;0123.3002;;sonstiger Vermessungspunkt;Punkt;a78;
18.06.02;0123.3003;;Paßpunkt  (Lage und Höhe);Punkt;a80;
18.06.02;0123.3004;;Paßpunkt nur Lage;Punkt;a81;
18.06.02;0123.3005;;Paßpunkt nur Höhe;Punkt;a82;
18.06.02;0141.3001;;Nivellementspunkt, HFP -Pfeilerbolzen;Punkt;a21;
18.06.02;0141.3001;;Nivellementszug, HFP -Pfeilerbolzen;Linie;k13;
18.06.02;0141.3002;;Nivellementspunkt HFP-Pfeiler nicht überprüft;Punkt;a22;
18.06.02;0141.3002;;Nivellementszug HFP-Pfeiler nicht überprüft;Linie;k14;
18.06.02;0141.3003;;Nivellementspunkt HFP-Pfeiler Höhe passt;Punkt;a23;
18.06.02;0141.3003;;Nivellementszug HFP-Pfeiler Höhe passt;Linie;k15;
18.06.02;0141.3004;;Nivellementspunkt HFP-Pfeiler Höhe passt nicht;Punkt;a24;
18.06.02;0141.3004;;Nivellementszug HFP-Pfeiler Höhe passt nicht;Linie;k16;
18.06.02;0142.0000;2.1.6.2;Mauerbolzen;Punkt;a13;
18.06.02;0142.0000;2.1.6.2;Mauerbolzen;Text;1;
18.07.03;0142.0000;2.1.6.2;Nivellemetszug;Linie;k05;
18.06.02;0142.3001;;Nivellementspunkt HFP-MB nicht überprüft;Punkt;a14;
18.06.02;0142.3001;;Nivellementszug HFP-MB nicht überprüft;Linie;k06;
18.06.02;0142.3002;;Nivellementspunkt HFP-MB Höhe passt;Punkt;a15;
18.06.02;0142.3002;;Nivellementszug HFP-MB Höhe passt;Linie;k07;
18.06.02;0142.3003;;Nivellementspunkt HFP-MB Höhe passt nicht;Punkt;a16;
18.06.02;0142.3003;;Nivellementszug HFP-MB Höhe passt nicht;Linie;k08;
18.06.02;0142.3004;;Nivellementspunkt HFP-Rohrfestpunkt;Punkt;a17;
18.06.02;0142.3004;;Nivellementszug HFP-Rohrfestpunkt;Linie;k09;
18.06.02;0142.3005;;Nivellementspunkt HFP-Rohr nicht überprüft;Punkt;a18;
18.06.02;0142.3005;;Nivellementszug HFP-Rohr nicht überprüft;Linie;k10;
18.06.02;0142.3006;;Nivellementspunkt HFP-Rohr Höhe passt;Punkt;a19;
18.06.02;0142.3006;;Nivellementszug HFP-Rohr Höhe passt;Linie;k11;
18.06.02;0142.3007;;Nivellementspunkt HFP-Rohr Höhe passt nicht;Punkt;a20;
18.06.02;0142.3007;;Nivellementszug HFP-Rohr Höhe passt nicht;Linie;k12;
18.06.02;0147.3001;;Festpunkt mit Höhe;Punkt;a54;
18.06.02;0147.3001;;Festpunktlinie mit Höhe;Linie;k46;
18.06.02;0147.3002;;Festpunkt mit nivellierter Höhe;Punkt;a55;
18.06.02;0147.3002;;Festpunktlinie mit nivellierter Höhe;Linie;k47;
18.06.02;0147.3003;;Festpunkt mit trigonometrischer Höhe;Punkt;a56;
18.06.02;0147.3003;;Festpunkt mit trigonometrischer Höhe;Linie;k48;
18.06.02;0147.3004;;Festpunkt mit GPS-Höhe;Punkt;a57;
18.06.02;0147.3004;;Festpunktlinie mit GPS-Höhe;Linie;k49;
18.06.02;0161.3001;;Trigonometrischer Punkt;Punkt;a01;
18.06.02;0161.3002;;TP -nicht überprüft-;Punkt;a02;
18.06.02;0161.3003;;TP Zielpunkt - Koordi. passen;Punkt;a03;
18.06.02;0161.3004;;TP Zielpunkt - Koordi. passen nicht;Punkt;a04;
24.07.03;0211.0000;;Staatsgrenze (Linienpkt.);Punkt;g08;
20.06.03;0212.0000;2.6.1.2;Landesgrenze;Linie;k44;
24.07.03;0212.0000;;Landesgrenze / Linienpunkt;Punkt;g08;
24.07.03;0213.0000;;Regierungsbezirksgrenze/Linienpunkt;Punkt;g06;
31.07.02;0213.3001;;Regierungsbezirksgrenze;Punkt;g05;
24.07.03;0214.0000;;Kreisgrenze/Linienpunkt;Punkt;g06;
;0214.3001;;Kreisgrenze;Punkt;a51;
24.07.03;0215.0000;;Gemeindegrenze;Punkt;a51;
;0215.3001;;Gemeindegrenze;Linie;k43;
;0215.3001;;Gemeindegrenze / Linienpunkt;Punkt;g06;
24.07.03;0231.0000;;Gemarkungsgrenze;Punkt;a50;
;0231.3001;;Gemarkungsgrenze / Linienpunkt;Punkt;g04;
;0231.3001;;Gemarkungsgrenze;Linie;k42;
24.07.03;0232.0000;;Flurgrenze;Punkt;a49;
;0232.3001;;Flurgrenze / Linienpunkt;Punkt;g02;
;0232.3001;;Flurgrenze;Linie;k41;
24.07.03;0233.0000;2.6.1.8;Flurstücksgrenze;Linie;k27;
24.07.03;0233.0000;;Flurstücksgrenze;Flaeche;k27;
24.07.03;0233.3001;;Flurstücksgrenze aus ALK;Linie;k28;
;0233.3001;;Flurstücksgrenze aus ALK;Flaeche;k28;
;0233.3002;;Flurstücksgrenze -nicht abgemarkt;Linie;k34;
;0233.3002;;Flurstücksgrenze -nicht abgemarkt;Flaeche;k34;
;0233.3003;;Flurstücksgrenze aus ALK -nicht abgemarkt-;Linie;k35;
;0233.3003;;Flurstücksgrenze aus ALK -nicht abgemarkt-;Flaeche;k35;
03.02.04;0241.0000;2.2.7.34;Nutzungsartengrenze;Linie;p22;
18.07.03;0241.0000;2.2.7.34;Nutzungsartengrenze;Punkt;t37;
21.07.03;0276.0000;2.7.5.4;Naturschutzgebietsgrenze;Linie;p60;
;0276.0000;;Linienpunkt Naturschutzgebiete;Punkt;t84;
27.06.02;0276.3001;;Naturschutzgebietsgrenze;Punkt;e36;
21.07.03;0277.0000;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie;p61;
21.07.03;0277.0000;;Linienpunkt Landschaftsschutzgebiete;Punkt;t85;
27.06.02;0277.3001;;Landschaftsschutz- Gebietsgrenze;Punkt;e37;
28.10.03;0278.0000;2.7.5.6;Wasserschutzgebietsgrenze;Linie;p62;
;0278.0000;;Linienpunkt Wasserschutzgebiete;Punkt;t86;
27.06.02;0278.3001;;Wasserschutzgebietsgrenze, Punkt;Punkt;e38;
21.07.03;0289.3001;;Schutzgebiete;Linie;p59;
;0289.3001;;Linienpunkt Schutzgebiete;Punkt;t83;
27.06.02;0291.3001;;Zugehörigkeitshaken;Punkt;d56;
27.06.02;0291.3002;;Zugehörigkeitshaken nur linker Teilhaken;Punkt;d57;
27.06.02;0291.3003;;Zugehörigkeitshaken nur rechter Teilhaken;Punkt;d58;
27.06.02;0292.3001;;Zuordnungspfeil;Punkt;d59;
25.10.01;0311.0000;2.6.4.1;Grenzhecke;Linie;k29;
24.07.03;0311.0000;;Grenzhecke;Flaeche;k29;
25.10.01;0312.0000;2.6.4.2;Grenzzaun;Linie;k30;
24.07.03;0312.0000;;Grenzzaun;Flaeche;k30;
20.06.02;0351.3001;;Hecke, mittig bis 0.5m;Punkt;s52;
20.06.02;0351.3001;;Hecke, mittig bis 0.5m;Linie;o39;
20.06.02;0351.3002;;Hecke, mittig bis 0.7m;Punkt;s55;
20.06.02;0351.3002;;Hecke, mittig bis 0.7m;Linie;o42;
20.06.02;0351.3003;;Hecke, mittig bis 1.0m;Punkt;s58;
20.06.02;0351.3003;;Hecke, mittig bis 1.0m;Linie;o45;
20.06.02;0351.3004;;Hecke, mittig bis 1.5m;Punkt;s61;
20.06.02;0351.3004;;Hecke, mittig bis 1.5m;Linie;o48;
20.06.02;0351.3005;;Hecke, mittig bis 2.0m;Punkt;s64;
20.06.02;0351.3005;;Hecke, mittig bis 2.0m;Linie;o51;
20.06.02;0351.3006;;Linienpunkt Hecke hinter Zaun;Punkt;s69;
20.06.02;0351.3006;;Linienpunkt Hecke hinter Zaun;Linie;o55;
20.06.02;0351.3007;;Linienpunkt Buschreihe;Punkt;s47;
20.06.02;0351.3007;;Buschreihe;Linie;o34;
20.06.02;0351.3008;;Randpunkt eines Gebüschs;Punkt;f25;
20.06.02;0351.3008;;Gebüschs;Linie;o35;
20.06.02;0352.3001;;Mauer Umrißlinie unten;Punkt;r07;
;0352.3001;;Mauer Umrißlinie unten;Linie;n58;
;0352.3002;;Mauer oben;Punkt;r06;
;0352.3002;;Mauer oben;Linie;n57;
;0352.3003;;Mauer oben d=12cm (Dicke);Punkt;r11;
;0352.3003;;Mauer oben d=12cm (Dicke);Linie;n62;
;0352.3004;;Mauer oben d=25cm (Dicke);Punkt;r15;
;0352.3004;;Mauer oben d=25cm (Dicke);Linie;n66;
;0352.3005;;Mauer oben d=30cm (Dicke);Punkt;r19;
;0352.3005;;Mauer oben d=30cm (Dicke);Linie;n70;
;0352.3006;;Mauer oben d=40cm (Dicke);Punkt;r23;
;0352.3006;;Mauer oben d=40cm (Dicke);Linie;n74;
;0352.3007;;Mauer oben d=50cm (Dicke);Punkt;r27;
;0352.3007;;Mauer oben d=50cm (Dicke);Linie;n78;
;0352.3008;;Mauer oben d=60cm (Dicke);Punkt;r31;
;0352.3008;;Mauer oben d=60cm (Dicke);Linie;n82;
;0352.3009;;Mauerpfeiler;Punkt;c80;
;0352.3010;;Mauerpfeiler 0.3x0.3 (unten);Punkt;c81;
;0352.3011;;Mauerpfeiler 0.4x0.4 (unten);Punkt;c82;
;0352.3012;;Mauerpfeiler 0.5x0.5 (unten);Punkt;c83;
;0352.3013;;Mauerpfeiler 0.6x0.6 (unten);Punkt;c84;
;0352.3014;;Mauerpfeiler 0.7x0.7 (unten);Punkt;c85;
